"","method","Nt","p0","p1","miss0","miss1"
"2295","RBI",200,0.7,0.7,0.4,0.2
"2296","RBI",200,0.7,0.7,0.4,0.3
"2297","RBI",200,0.7,0.7,0.4,0.4
"2298","RBI",200,0.7,0.7,0.4,0.5
"2299","RBI",200,0.7,0.7,0.5,0
"2300","RBI",200,0.7,0.7,0.5,0.1
"2301","RBI",200,0.7,0.7,0.5,0.2
"2302","RBI",200,0.7,0.7,0.5,0.3
"2303","RBI",200,0.7,0.7,0.5,0.4
"2304","RBI",200,0.7,0.7,0.5,0.5
"2305","RBI",200,0.9,0.9,0,0
"2306","RBI",200,0.9,0.9,0,0.1
"2307","RBI",200,0.9,0.9,0,0.2
"2308","RBI",200,0.9,0.9,0,0.3
"2309","RBI",200,0.9,0.9,0,0.4
"2310","RBI",200,0.9,0.9,0,0.5
"2311","RBI",200,0.9,0.9,0.1,0
"2312","RBI",200,0.9,0.9,0.1,0.1
"2313","RBI",200,0.9,0.9,0.1,0.2
"2314","RBI",200,0.9,0.9,0.1,0.3
"2315","RBI",200,0.9,0.9,0.1,0.4
"2316","RBI",200,0.9,0.9,0.1,0.5
"2317","RBI",200,0.9,0.9,0.2,0
"2318","RBI",200,0.9,0.9,0.2,0.1
"2319","RBI",200,0.9,0.9,0.2,0.2
"2320","RBI",200,0.9,0.9,0.2,0.3
"2321","RBI",200,0.9,0.9,0.2,0.4
"2322","RBI",200,0.9,0.9,0.2,0.5
"2323","RBI",200,0.9,0.9,0.3,0
"2324","RBI",200,0.9,0.9,0.3,0.1
"2325","RBI",200,0.9,0.9,0.3,0.2
"2326","RBI",200,0.9,0.9,0.3,0.3
"2327","RBI",200,0.9,0.9,0.3,0.4
"2328","RBI",200,0.9,0.9,0.3,0.5
"2329","RBI",200,0.9,0.9,0.4,0
"2330","RBI",200,0.9,0.9,0.4,0.1
"2331","RBI",200,0.9,0.9,0.4,0.2
"2332","RBI",200,0.9,0.9,0.4,0.3
"2333","RBI",200,0.9,0.9,0.4,0.4
"2334","RBI",200,0.9,0.9,0.4,0.5
"2335","RBI",200,0.9,0.9,0.5,0
"2336","RBI",200,0.9,0.9,0.5,0.1
"2337","RBI",200,0.9,0.9,0.5,0.2
"2338","RBI",200,0.9,0.9,0.5,0.3
"2339","RBI",200,0.9,0.9,0.5,0.4
"2340","RBI",200,0.9,0.9,0.5,0.5
"2341","RBI",526,0.1,0.2,0,0
"2342","RBI",526,0.1,0.2,0,0.1
"2343","RBI",526,0.1,0.2,0,0.2
"2344","RBI",526,0.1,0.2,0,0.3
"2345","RBI",526,0.1,0.2,0,0.4
"2346","RBI",526,0.1,0.2,0,0.5
"2347","RBI",526,0.1,0.2,0.1,0
"2348","RBI",526,0.1,0.2,0.1,0.1
"2349","RBI",526,0.1,0.2,0.1,0.2
"2350","RBI",526,0.1,0.2,0.1,0.3
"2351","RBI",526,0.1,0.2,0.1,0.4
"2352","RBI",526,0.1,0.2,0.1,0.5
"2353","RBI",526,0.1,0.2,0.2,0
"2354","RBI",526,0.1,0.2,0.2,0.1
"2355","RBI",526,0.1,0.2,0.2,0.2
"2356","RBI",526,0.1,0.2,0.2,0.3
"2357","RBI",526,0.1,0.2,0.2,0.4
"2358","RBI",526,0.1,0.2,0.2,0.5
"2359","RBI",526,0.1,0.2,0.3,0
"2360","RBI",526,0.1,0.2,0.3,0.1
"2361","RBI",526,0.1,0.2,0.3,0.2
"2362","RBI",526,0.1,0.2,0.3,0.3
"2363","RBI",526,0.1,0.2,0.3,0.4
"2364","RBI",526,0.1,0.2,0.3,0.5
"2365","RBI",526,0.1,0.2,0.4,0
"2366","RBI",526,0.1,0.2,0.4,0.1
"2367","RBI",526,0.1,0.2,0.4,0.2
"2368","RBI",526,0.1,0.2,0.4,0.3
"2369","RBI",526,0.1,0.2,0.4,0.4
"2370","RBI",526,0.1,0.2,0.4,0.5
"2371","RBI",526,0.1,0.2,0.5,0
"2372","RBI",526,0.1,0.2,0.5,0.1
"2373","RBI",526,0.1,0.2,0.5,0.2
"2374","RBI",526,0.1,0.2,0.5,0.3
"2375","RBI",526,0.1,0.2,0.5,0.4
"2376","RBI",526,0.1,0.2,0.5,0.5
"2377","RBI",162,0.1,0.3,0,0
"2378","RBI",162,0.1,0.3,0,0.1
"2379","RBI",162,0.1,0.3,0,0.2
"2380","RBI",162,0.1,0.3,0,0.3
"2381","RBI",162,0.1,0.3,0,0.4
"2382","RBI",162,0.1,0.3,0,0.5
"2383","RBI",162,0.1,0.3,0.1,0
"2384","RBI",162,0.1,0.3,0.1,0.1
"2385","RBI",162,0.1,0.3,0.1,0.2
"2386","RBI",162,0.1,0.3,0.1,0.3
"2387","RBI",162,0.1,0.3,0.1,0.4
"2388","RBI",162,0.1,0.3,0.1,0.5
"2389","RBI",162,0.1,0.3,0.2,0
"2390","RBI",162,0.1,0.3,0.2,0.1
"2391","RBI",162,0.1,0.3,0.2,0.2
"2392","RBI",162,0.1,0.3,0.2,0.3
"2393","RBI",162,0.1,0.3,0.2,0.4
"2394","RBI",162,0.1,0.3,0.2,0.5
"2395","RBI",162,0.1,0.3,0.3,0
"2396","RBI",162,0.1,0.3,0.3,0.1
"2397","RBI",162,0.1,0.3,0.3,0.2
"2398","RBI",162,0.1,0.3,0.3,0.3
"2399","RBI",162,0.1,0.3,0.3,0.4
"2400","RBI",162,0.1,0.3,0.3,0.5
"2401","RBI",162,0.1,0.3,0.4,0
"2402","RBI",162,0.1,0.3,0.4,0.1
"2403","RBI",162,0.1,0.3,0.4,0.2
"2404","RBI",162,0.1,0.3,0.4,0.3
"2405","RBI",162,0.1,0.3,0.4,0.4
"2406","RBI",162,0.1,0.3,0.4,0.5
"2407","RBI",162,0.1,0.3,0.5,0
"2408","RBI",162,0.1,0.3,0.5,0.1
"2409","RBI",162,0.1,0.3,0.5,0.2
"2410","RBI",162,0.1,0.3,0.5,0.3
"2411","RBI",162,0.1,0.3,0.5,0.4
"2412","RBI",162,0.1,0.3,0.5,0.5
"2413","RBI",82,0.1,0.4,0,0
"2414","RBI",82,0.1,0.4,0,0.1
"2415","RBI",82,0.1,0.4,0,0.2
"2416","RBI",82,0.1,0.4,0,0.3
"2417","RBI",82,0.1,0.4,0,0.4
"2418","RBI",82,0.1,0.4,0,0.5
"2419","RBI",82,0.1,0.4,0.1,0
"2420","RBI",82,0.1,0.4,0.1,0.1
"2421","RBI",82,0.1,0.4,0.1,0.2
"2422","RBI",82,0.1,0.4,0.1,0.3
"2423","RBI",82,0.1,0.4,0.1,0.4
"2424","RBI",82,0.1,0.4,0.1,0.5
"2425","RBI",82,0.1,0.4,0.2,0
"2426","RBI",82,0.1,0.4,0.2,0.1
"2427","RBI",82,0.1,0.4,0.2,0.2
"2428","RBI",82,0.1,0.4,0.2,0.3
"2429","RBI",82,0.1,0.4,0.2,0.4
"2430","RBI",82,0.1,0.4,0.2,0.5
"2431","RBI",82,0.1,0.4,0.3,0
"2432","RBI",82,0.1,0.4,0.3,0.1
"2433","RBI",82,0.1,0.4,0.3,0.2
"2434","RBI",82,0.1,0.4,0.3,0.3
"2435","RBI",82,0.1,0.4,0.3,0.4
"2436","RBI",82,0.1,0.4,0.3,0.5
"2437","RBI",82,0.1,0.4,0.4,0
"2438","RBI",82,0.1,0.4,0.4,0.1
"2439","RBI",82,0.1,0.4,0.4,0.2
"2440","RBI",82,0.1,0.4,0.4,0.3
"2441","RBI",82,0.1,0.4,0.4,0.4
"2442","RBI",82,0.1,0.4,0.4,0.5
"2443","RBI",82,0.1,0.4,0.5,0
"2444","RBI",82,0.1,0.4,0.5,0.1
"2445","RBI",82,0.1,0.4,0.5,0.2
"2446","RBI",82,0.1,0.4,0.5,0.3
"2447","RBI",82,0.1,0.4,0.5,0.4
"2448","RBI",82,0.1,0.4,0.5,0.5
"2449","RBI",254,0.4,0.6,0,0
"2450","RBI",254,0.4,0.6,0,0.1
"2451","RBI",254,0.4,0.6,0,0.2
"2452","RBI",254,0.4,0.6,0,0.3
"2453","RBI",254,0.4,0.6,0,0.4
"2454","RBI",254,0.4,0.6,0,0.5
"2455","RBI",254,0.4,0.6,0.1,0
"2456","RBI",254,0.4,0.6,0.1,0.1
"2457","RBI",254,0.4,0.6,0.1,0.2
"2458","RBI",254,0.4,0.6,0.1,0.3
"2459","RBI",254,0.4,0.6,0.1,0.4
"2460","RBI",254,0.4,0.6,0.1,0.5
"2461","RBI",254,0.4,0.6,0.2,0
"2462","RBI",254,0.4,0.6,0.2,0.1
"2463","RBI",254,0.4,0.6,0.2,0.2
"2464","RBI",254,0.4,0.6,0.2,0.3
"2465","RBI",254,0.4,0.6,0.2,0.4
"2466","RBI",254,0.4,0.6,0.2,0.5
"2467","RBI",254,0.4,0.6,0.3,0
"2468","RBI",254,0.4,0.6,0.3,0.1
"2469","RBI",254,0.4,0.6,0.3,0.2
"2470","RBI",254,0.4,0.6,0.3,0.3
"2471","RBI",254,0.4,0.6,0.3,0.4
"2472","RBI",254,0.4,0.6,0.3,0.5
"2473","RBI",254,0.4,0.6,0.4,0
"2474","RBI",254,0.4,0.6,0.4,0.1
"2475","RBI",254,0.4,0.6,0.4,0.2
"2476","RBI",254,0.4,0.6,0.4,0.3
"2477","RBI",254,0.4,0.6,0.4,0.4
"2478","RBI",254,0.4,0.6,0.4,0.5
"2479","RBI",254,0.4,0.6,0.5,0
"2480","RBI",254,0.4,0.6,0.5,0.1
"2481","RBI",254,0.4,0.6,0.5,0.2
"2482","RBI",254,0.4,0.6,0.5,0.3
"2483","RBI",254,0.4,0.6,0.5,0.4
"2484","RBI",254,0.4,0.6,0.5,0.5
"2485","RBI",82,0.6,0.9,0,0
"2486","RBI",82,0.6,0.9,0,0.1
"2487","RBI",82,0.6,0.9,0,0.2
"2488","RBI",82,0.6,0.9,0,0.3
"2489","RBI",82,0.6,0.9,0,0.4
"2490","RBI",82,0.6,0.9,0,0.5
"2491","RBI",82,0.6,0.9,0.1,0
"2492","RBI",82,0.6,0.9,0.1,0.1
"2493","RBI",82,0.6,0.9,0.1,0.2
"2494","RBI",82,0.6,0.9,0.1,0.3
"2495","RBI",82,0.6,0.9,0.1,0.4
"2496","RBI",82,0.6,0.9,0.1,0.5
"2497","RBI",82,0.6,0.9,0.2,0
"2498","RBI",82,0.6,0.9,0.2,0.1
"2499","RBI",82,0.6,0.9,0.2,0.2
"2500","RBI",82,0.6,0.9,0.2,0.3
"2501","RBI",82,0.6,0.9,0.2,0.4
"2502","RBI",82,0.6,0.9,0.2,0.5
"2503","RBI",82,0.6,0.9,0.3,0
"2504","RBI",82,0.6,0.9,0.3,0.1
"2505","RBI",82,0.6,0.9,0.3,0.2
"2506","RBI",82,0.6,0.9,0.3,0.3
"2507","RBI",82,0.6,0.9,0.3,0.4
"2508","RBI",82,0.6,0.9,0.3,0.5
"2509","RBI",82,0.6,0.9,0.4,0
"2510","RBI",82,0.6,0.9,0.4,0.1
"2511","RBI",82,0.6,0.9,0.4,0.2
"2512","RBI",82,0.6,0.9,0.4,0.3
"2513","RBI",82,0.6,0.9,0.4,0.4
"2514","RBI",82,0.6,0.9,0.4,0.5
"2515","RBI",82,0.6,0.9,0.5,0
"2516","RBI",82,0.6,0.9,0.5,0.1
"2517","RBI",82,0.6,0.9,0.5,0.2
"2518","RBI",82,0.6,0.9,0.5,0.3
"2519","RBI",82,0.6,0.9,0.5,0.4
"2520","RBI",82,0.6,0.9,0.5,0.5
"2521","RBI",162,0.7,0.9,0,0
"2522","RBI",162,0.7,0.9,0,0.1
"2523","RBI",162,0.7,0.9,0,0.2
"2524","RBI",162,0.7,0.9,0,0.3
"2525","RBI",162,0.7,0.9,0,0.4
"2526","RBI",162,0.7,0.9,0,0.5
"2527","RBI",162,0.7,0.9,0.1,0
"2528","RBI",162,0.7,0.9,0.1,0.1
"2529","RBI",162,0.7,0.9,0.1,0.2
"2530","RBI",162,0.7,0.9,0.1,0.3
"2531","RBI",162,0.7,0.9,0.1,0.4
"2532","RBI",162,0.7,0.9,0.1,0.5
"2533","RBI",162,0.7,0.9,0.2,0
"2534","RBI",162,0.7,0.9,0.2,0.1
"2535","RBI",162,0.7,0.9,0.2,0.2
"2536","RBI",162,0.7,0.9,0.2,0.3
"2537","RBI",162,0.7,0.9,0.2,0.4
"2538","RBI",162,0.7,0.9,0.2,0.5
"2539","RBI",162,0.7,0.9,0.3,0
"2540","RBI",162,0.7,0.9,0.3,0.1
"2541","RBI",162,0.7,0.9,0.3,0.2
"2542","RBI",162,0.7,0.9,0.3,0.3
"2543","RBI",162,0.7,0.9,0.3,0.4
"2544","RBI",162,0.7,0.9,0.3,0.5
"2545","RBI",162,0.7,0.9,0.4,0
"2546","RBI",162,0.7,0.9,0.4,0.1
"2547","RBI",162,0.7,0.9,0.4,0.2
"2548","RBI",162,0.7,0.9,0.4,0.3
"2549","RBI",162,0.7,0.9,0.4,0.4
"2550","RBI",162,0.7,0.9,0.4,0.5
"2551","RBI",162,0.7,0.9,0.5,0
"2552","RBI",162,0.7,0.9,0.5,0.1
"2553","RBI",162,0.7,0.9,0.5,0.2
"2554","RBI",162,0.7,0.9,0.5,0.3
"2555","RBI",162,0.7,0.9,0.5,0.4
"2556","RBI",162,0.7,0.9,0.5,0.5
"2557","RBI",526,0.8,0.9,0,0
"2558","RBI",526,0.8,0.9,0,0.1
"2559","RBI",526,0.8,0.9,0,0.2
"2560","RBI",526,0.8,0.9,0,0.3
"2561","RBI",526,0.8,0.9,0,0.4
"2562","RBI",526,0.8,0.9,0,0.5
"2563","RBI",526,0.8,0.9,0.1,0
"2564","RBI",526,0.8,0.9,0.1,0.1
"2565","RBI",526,0.8,0.9,0.1,0.2
"2566","RBI",526,0.8,0.9,0.1,0.3
"2567","RBI",526,0.8,0.9,0.1,0.4
"2568","RBI",526,0.8,0.9,0.1,0.5
"2569","RBI",526,0.8,0.9,0.2,0
"2570","RBI",526,0.8,0.9,0.2,0.1
"2571","RBI",526,0.8,0.9,0.2,0.2
"2572","RBI",526,0.8,0.9,0.2,0.3
"2573","RBI",526,0.8,0.9,0.2,0.4
"2574","RBI",526,0.8,0.9,0.2,0.5
"2575","RBI",526,0.8,0.9,0.3,0
"2576","RBI",526,0.8,0.9,0.3,0.1
"2577","RBI",526,0.8,0.9,0.3,0.2
"2578","RBI",526,0.8,0.9,0.3,0.3
"2579","RBI",526,0.8,0.9,0.3,0.4
"2580","RBI",526,0.8,0.9,0.3,0.5
"2581","RBI",526,0.8,0.9,0.4,0
"2582","RBI",526,0.8,0.9,0.4,0.1
"2583","RBI",526,0.8,0.9,0.4,0.2
"2584","RBI",526,0.8,0.9,0.4,0.3
"2585","RBI",526,0.8,0.9,0.4,0.4
"2586","RBI",526,0.8,0.9,0.4,0.5
"2587","RBI",526,0.8,0.9,0.5,0
"2588","RBI",526,0.8,0.9,0.5,0.1
"2589","RBI",526,0.8,0.9,0.5,0.2
"2590","RBI",526,0.8,0.9,0.5,0.3
"2591","RBI",526,0.8,0.9,0.5,0.4
"2592","RBI",526,0.8,0.9,0.5,0.5
"2593","RGI",200,0.1,0.1,0,0
"2594","RGI",200,0.1,0.1,0,0.1
"2595","RGI",200,0.1,0.1,0,0.2
"2596","RGI",200,0.1,0.1,0,0.3
"2597","RGI",200,0.1,0.1,0,0.4
"2598","RGI",200,0.1,0.1,0,0.5
"2599","RGI",200,0.1,0.1,0.1,0
"2600","RGI",200,0.1,0.1,0.1,0.1
"2601","RGI",200,0.1,0.1,0.1,0.2
"2602","RGI",200,0.1,0.1,0.1,0.3
"2603","RGI",200,0.1,0.1,0.1,0.4
"2604","RGI",200,0.1,0.1,0.1,0.5
"2605","RGI",200,0.1,0.1,0.2,0
"2606","RGI",200,0.1,0.1,0.2,0.1
"2607","RGI",200,0.1,0.1,0.2,0.2
"2608","RGI",200,0.1,0.1,0.2,0.3
"2609","RGI",200,0.1,0.1,0.2,0.4
"2610","RGI",200,0.1,0.1,0.2,0.5
"2611","RGI",200,0.1,0.1,0.3,0
"2612","RGI",200,0.1,0.1,0.3,0.1
"2613","RGI",200,0.1,0.1,0.3,0.2
"2614","RGI",200,0.1,0.1,0.3,0.3
"2615","RGI",200,0.1,0.1,0.3,0.4
"2616","RGI",200,0.1,0.1,0.3,0.5
"2617","RGI",200,0.1,0.1,0.4,0
"2618","RGI",200,0.1,0.1,0.4,0.1
"2619","RGI",200,0.1,0.1,0.4,0.2
"2620","RGI",200,0.1,0.1,0.4,0.3
"2621","RGI",200,0.1,0.1,0.4,0.4
"2622","RGI",200,0.1,0.1,0.4,0.5
"2623","RGI",200,0.1,0.1,0.5,0
"2624","RGI",200,0.1,0.1,0.5,0.1
"2625","RGI",200,0.1,0.1,0.5,0.2
"2626","RGI",200,0.1,0.1,0.5,0.3
"2627","RGI",200,0.1,0.1,0.5,0.4
"2628","RGI",200,0.1,0.1,0.5,0.5
"2629","RGI",200,0.3,0.3,0,0
"2630","RGI",200,0.3,0.3,0,0.1
"2631","RGI",200,0.3,0.3,0,0.2
"2632","RGI",200,0.3,0.3,0,0.3
"2633","RGI",200,0.3,0.3,0,0.4
"2634","RGI",200,0.3,0.3,0,0.5
"2635","RGI",200,0.3,0.3,0.1,0
"2636","RGI",200,0.3,0.3,0.1,0.1
"2637","RGI",200,0.3,0.3,0.1,0.2
"2638","RGI",200,0.3,0.3,0.1,0.3
"2639","RGI",200,0.3,0.3,0.1,0.4
"2640","RGI",200,0.3,0.3,0.1,0.5
"2641","RGI",200,0.3,0.3,0.2,0
"2642","RGI",200,0.3,0.3,0.2,0.1
"2643","RGI",200,0.3,0.3,0.2,0.2
"2644","RGI",200,0.3,0.3,0.2,0.3
"2645","RGI",200,0.3,0.3,0.2,0.4
"2646","RGI",200,0.3,0.3,0.2,0.5
"2647","RGI",200,0.3,0.3,0.3,0
"2648","RGI",200,0.3,0.3,0.3,0.1
"2649","RGI",200,0.3,0.3,0.3,0.2
"2650","RGI",200,0.3,0.3,0.3,0.3
"2651","RGI",200,0.3,0.3,0.3,0.4
"2652","RGI",200,0.3,0.3,0.3,0.5
"2653","RGI",200,0.3,0.3,0.4,0
"2654","RGI",200,0.3,0.3,0.4,0.1
"2655","RGI",200,0.3,0.3,0.4,0.2
"2656","RGI",200,0.3,0.3,0.4,0.3
"2657","RGI",200,0.3,0.3,0.4,0.4
"2658","RGI",200,0.3,0.3,0.4,0.5
"2659","RGI",200,0.3,0.3,0.5,0
"2660","RGI",200,0.3,0.3,0.5,0.1
"2661","RGI",200,0.3,0.3,0.5,0.2
"2662","RGI",200,0.3,0.3,0.5,0.3
"2663","RGI",200,0.3,0.3,0.5,0.4
"2664","RGI",200,0.3,0.3,0.5,0.5
"2665","RGI",200,0.5,0.5,0,0
"2666","RGI",200,0.5,0.5,0,0.1
"2667","RGI",200,0.5,0.5,0,0.2
"2668","RGI",200,0.5,0.5,0,0.3
"2669","RGI",200,0.5,0.5,0,0.4
"2670","RGI",200,0.5,0.5,0,0.5
"2671","RGI",200,0.5,0.5,0.1,0
"2672","RGI",200,0.5,0.5,0.1,0.1
"2673","RGI",200,0.5,0.5,0.1,0.2
"2674","RGI",200,0.5,0.5,0.1,0.3
"2675","RGI",200,0.5,0.5,0.1,0.4
"2676","RGI",200,0.5,0.5,0.1,0.5
"2677","RGI",200,0.5,0.5,0.2,0
"2678","RGI",200,0.5,0.5,0.2,0.1
"2679","RGI",200,0.5,0.5,0.2,0.2
"2680","RGI",200,0.5,0.5,0.2,0.3
"2681","RGI",200,0.5,0.5,0.2,0.4
"2682","RGI",200,0.5,0.5,0.2,0.5
"2683","RGI",200,0.5,0.5,0.3,0
"2684","RGI",200,0.5,0.5,0.3,0.1
"2685","RGI",200,0.5,0.5,0.3,0.2
"2686","RGI",200,0.5,0.5,0.3,0.3
"2687","RGI",200,0.5,0.5,0.3,0.4
"2688","RGI",200,0.5,0.5,0.3,0.5
"2689","RGI",200,0.5,0.5,0.4,0
"2690","RGI",200,0.5,0.5,0.4,0.1
"2691","RGI",200,0.5,0.5,0.4,0.2
"2692","RGI",200,0.5,0.5,0.4,0.3
"2693","RGI",200,0.5,0.5,0.4,0.4
"2694","RGI",200,0.5,0.5,0.4,0.5
"2695","RGI",200,0.5,0.5,0.5,0
"2696","RGI",200,0.5,0.5,0.5,0.1
"2697","RGI",200,0.5,0.5,0.5,0.2
"2698","RGI",200,0.5,0.5,0.5,0.3
"2699","RGI",200,0.5,0.5,0.5,0.4
"2700","RGI",200,0.5,0.5,0.5,0.5
"2701","RGI",200,0.7,0.7,0,0
"2702","RGI",200,0.7,0.7,0,0.1
"2703","RGI",200,0.7,0.7,0,0.2
"2704","RGI",200,0.7,0.7,0,0.3
"2705","RGI",200,0.7,0.7,0,0.4
"2706","RGI",200,0.7,0.7,0,0.5
"2707","RGI",200,0.7,0.7,0.1,0
"2708","RGI",200,0.7,0.7,0.1,0.1
"2709","RGI",200,0.7,0.7,0.1,0.2
"2710","RGI",200,0.7,0.7,0.1,0.3
"2711","RGI",200,0.7,0.7,0.1,0.4
"2712","RGI",200,0.7,0.7,0.1,0.5
"2713","RGI",200,0.7,0.7,0.2,0
"2714","RGI",200,0.7,0.7,0.2,0.1
"2715","RGI",200,0.7,0.7,0.2,0.2
"2716","RGI",200,0.7,0.7,0.2,0.3
"2717","RGI",200,0.7,0.7,0.2,0.4
"2718","RGI",200,0.7,0.7,0.2,0.5
"2719","RGI",200,0.7,0.7,0.3,0
"2720","RGI",200,0.7,0.7,0.3,0.1
"2721","RGI",200,0.7,0.7,0.3,0.2
"2722","RGI",200,0.7,0.7,0.3,0.3
"2723","RGI",200,0.7,0.7,0.3,0.4
"2724","RGI",200,0.7,0.7,0.3,0.5
"2725","RGI",200,0.7,0.7,0.4,0
"2726","RGI",200,0.7,0.7,0.4,0.1
"2727","RGI",200,0.7,0.7,0.4,0.2
"2728","RGI",200,0.7,0.7,0.4,0.3
"2729","RGI",200,0.7,0.7,0.4,0.4
"2730","RGI",200,0.7,0.7,0.4,0.5
"2731","RGI",200,0.7,0.7,0.5,0
"2732","RGI",200,0.7,0.7,0.5,0.1
"2733","RGI",200,0.7,0.7,0.5,0.2
"2734","RGI",200,0.7,0.7,0.5,0.3
"2735","RGI",200,0.7,0.7,0.5,0.4
"2736","RGI",200,0.7,0.7,0.5,0.5
"2737","RGI",200,0.9,0.9,0,0
"2738","RGI",200,0.9,0.9,0,0.1
"2739","RGI",200,0.9,0.9,0,0.2
"2740","RGI",200,0.9,0.9,0,0.3
"2741","RGI",200,0.9,0.9,0,0.4
"2742","RGI",200,0.9,0.9,0,0.5
"2743","RGI",200,0.9,0.9,0.1,0
"2744","RGI",200,0.9,0.9,0.1,0.1
"2745","RGI",200,0.9,0.9,0.1,0.2
"2746","RGI",200,0.9,0.9,0.1,0.3
"2747","RGI",200,0.9,0.9,0.1,0.4
"2748","RGI",200,0.9,0.9,0.1,0.5
"2749","RGI",200,0.9,0.9,0.2,0
"2750","RGI",200,0.9,0.9,0.2,0.1
"2751","RGI",200,0.9,0.9,0.2,0.2
"2752","RGI",200,0.9,0.9,0.2,0.3
"2753","RGI",200,0.9,0.9,0.2,0.4
"2754","RGI",200,0.9,0.9,0.2,0.5
"2755","RGI",200,0.9,0.9,0.3,0
"2756","RGI",200,0.9,0.9,0.3,0.1
"2757","RGI",200,0.9,0.9,0.3,0.2
"2758","RGI",200,0.9,0.9,0.3,0.3
"2759","RGI",200,0.9,0.9,0.3,0.4
"2760","RGI",200,0.9,0.9,0.3,0.5
"2761","RGI",200,0.9,0.9,0.4,0
"2762","RGI",200,0.9,0.9,0.4,0.1
"2763","RGI",200,0.9,0.9,0.4,0.2
"2764","RGI",200,0.9,0.9,0.4,0.3
"2765","RGI",200,0.9,0.9,0.4,0.4
"2766","RGI",200,0.9,0.9,0.4,0.5
"2767","RGI",200,0.9,0.9,0.5,0
"2768","RGI",200,0.9,0.9,0.5,0.1
"2769","RGI",200,0.9,0.9,0.5,0.2
"2770","RGI",200,0.9,0.9,0.5,0.3
"2771","RGI",200,0.9,0.9,0.5,0.4
"2772","RGI",200,0.9,0.9,0.5,0.5
"2773","RGI",526,0.1,0.2,0,0
"2774","RGI",526,0.1,0.2,0,0.1
"2775","RGI",526,0.1,0.2,0,0.2
"2776","RGI",526,0.1,0.2,0,0.3
"2777","RGI",526,0.1,0.2,0,0.4
"2778","RGI",526,0.1,0.2,0,0.5
"2779","RGI",526,0.1,0.2,0.1,0
"2780","RGI",526,0.1,0.2,0.1,0.1
"2781","RGI",526,0.1,0.2,0.1,0.2
"2782","RGI",526,0.1,0.2,0.1,0.3
"2783","RGI",526,0.1,0.2,0.1,0.4
"2784","RGI",526,0.1,0.2,0.1,0.5
"2785","RGI",526,0.1,0.2,0.2,0
"2786","RGI",526,0.1,0.2,0.2,0.1
"2787","RGI",526,0.1,0.2,0.2,0.2
"2788","RGI",526,0.1,0.2,0.2,0.3
"2789","RGI",526,0.1,0.2,0.2,0.4
"2790","RGI",526,0.1,0.2,0.2,0.5
"2791","RGI",526,0.1,0.2,0.3,0
"2792","RGI",526,0.1,0.2,0.3,0.1
"2793","RGI",526,0.1,0.2,0.3,0.2
"2794","RGI",526,0.1,0.2,0.3,0.3
"2795","RGI",526,0.1,0.2,0.3,0.4
"2796","RGI",526,0.1,0.2,0.3,0.5
"2797","RGI",526,0.1,0.2,0.4,0
"2798","RGI",526,0.1,0.2,0.4,0.1
"2799","RGI",526,0.1,0.2,0.4,0.2
"2800","RGI",526,0.1,0.2,0.4,0.3
"2801","RGI",526,0.1,0.2,0.4,0.4
"2802","RGI",526,0.1,0.2,0.4,0.5
"2803","RGI",526,0.1,0.2,0.5,0
"2804","RGI",526,0.1,0.2,0.5,0.1
"2805","RGI",526,0.1,0.2,0.5,0.2
"2806","RGI",526,0.1,0.2,0.5,0.3
"2807","RGI",526,0.1,0.2,0.5,0.4
"2808","RGI",526,0.1,0.2,0.5,0.5
"2809","RGI",162,0.1,0.3,0,0
"2810","RGI",162,0.1,0.3,0,0.1
"2811","RGI",162,0.1,0.3,0,0.2
"2812","RGI",162,0.1,0.3,0,0.3
"2813","RGI",162,0.1,0.3,0,0.4
"2814","RGI",162,0.1,0.3,0,0.5
"2815","RGI",162,0.1,0.3,0.1,0
"2816","RGI",162,0.1,0.3,0.1,0.1
"2817","RGI",162,0.1,0.3,0.1,0.2
"2818","RGI",162,0.1,0.3,0.1,0.3
"2819","RGI",162,0.1,0.3,0.1,0.4
"2820","RGI",162,0.1,0.3,0.1,0.5
"2821","RGI",162,0.1,0.3,0.2,0
"2822","RGI",162,0.1,0.3,0.2,0.1
"2823","RGI",162,0.1,0.3,0.2,0.2
"2824","RGI",162,0.1,0.3,0.2,0.3
"2825","RGI",162,0.1,0.3,0.2,0.4
"2826","RGI",162,0.1,0.3,0.2,0.5
"2827","RGI",162,0.1,0.3,0.3,0
"2828","RGI",162,0.1,0.3,0.3,0.1
"2829","RGI",162,0.1,0.3,0.3,0.2
"2830","RGI",162,0.1,0.3,0.3,0.3
"2831","RGI",162,0.1,0.3,0.3,0.4
"2832","RGI",162,0.1,0.3,0.3,0.5
"2833","RGI",162,0.1,0.3,0.4,0
"2834","RGI",162,0.1,0.3,0.4,0.1
"2835","RGI",162,0.1,0.3,0.4,0.2
"2836","RGI",162,0.1,0.3,0.4,0.3
"2837","RGI",162,0.1,0.3,0.4,0.4
"2838","RGI",162,0.1,0.3,0.4,0.5
"2839","RGI",162,0.1,0.3,0.5,0
"2840","RGI",162,0.1,0.3,0.5,0.1
"2841","RGI",162,0.1,0.3,0.5,0.2
"2842","RGI",162,0.1,0.3,0.5,0.3
"2843","RGI",162,0.1,0.3,0.5,0.4
"2844","RGI",162,0.1,0.3,0.5,0.5
"2845","RGI",82,0.1,0.4,0,0
