"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"292","TS",254,0.4,0.6,0,0.3,0.75157874015748,0.111415797203535,9
"293","TS",254,0.4,0.6,0,0.4,0.75807874015748,0.113116532846054,9
"294","TS",254,0.4,0.6,0,0.5,0.755437007874016,0.12320924012437,9
"295","TS",254,0.4,0.6,0.1,0,0.7575,0.0970554052325202,9
"296","TS",254,0.4,0.6,0.1,0.1,0.754897637795276,0.101932380340114,9
"297","TS",254,0.4,0.6,0.1,0.2,0.754023622047244,0.10542279008056,9
"298","TS",254,0.4,0.6,0.1,0.3,0.750811023622047,0.112362238941893,9
"299","TS",254,0.4,0.6,0.1,0.4,0.752137795275591,0.123991562071909,9
"300","TS",254,0.4,0.6,0.1,0.5,0.750696850393701,0.129865457816843,9
"301","TS",254,0.4,0.6,0.2,0,0.750732283464567,0.111015701016545,9
"302","TS",254,0.4,0.6,0.2,0.1,0.753161417322835,0.111346424540775,9
"303","TS",254,0.4,0.6,0.2,0.2,0.755830708661417,0.110291846934643,9
"304","TS",254,0.4,0.6,0.2,0.3,0.756633858267717,0.114392879536617,9
"305","TS",254,0.4,0.6,0.2,0.4,0.751767716535433,0.127429214991173,9
"306","TS",254,0.4,0.6,0.2,0.5,0.744444881889764,0.137804287626516,9
"307","TS",254,0.4,0.6,0.3,0,0.751452755905512,0.114163092795411,9
"308","TS",254,0.4,0.6,0.3,0.1,0.758433070866142,0.114309913488292,9
"309","TS",254,0.4,0.6,0.3,0.2,0.752291338582677,0.119272696698272,9
"310","TS",254,0.4,0.6,0.3,0.3,0.754464566929134,0.124594922020662,9
"311","TS",254,0.4,0.6,0.3,0.4,0.743326771653543,0.133556733835402,9
"312","TS",254,0.4,0.6,0.3,0.5,0.748566929133858,0.136321729948372,9
"313","TS",254,0.4,0.6,0.4,0,0.750783464566929,0.119710352039249,9
"314","TS",254,0.4,0.6,0.4,0.1,0.752047244094488,0.124232988663541,9
"315","TS",254,0.4,0.6,0.4,0.2,0.745515748031496,0.124731991402376,9
"316","TS",254,0.4,0.6,0.4,0.3,0.749492125984252,0.132729372596228,9
"317","TS",254,0.4,0.6,0.4,0.4,0.748700787401575,0.143561942241329,9
"318","TS",254,0.4,0.6,0.4,0.5,0.744090551181102,0.148872259725542,9
