"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"223","RPW",162,0.1,0.3,0.1,0,0.559875925925926,0.0360083706727731,7
"224","RPW",162,0.1,0.3,0.1,0.1,0.5815,0.0373162548530701,7
"225","RPW",162,0.1,0.3,0.1,0.2,0.604058641975309,0.0394893319904779,7
"226","RPW",162,0.1,0.3,0.1,0.3,0.629034567901235,0.0407789155262652,7
"227","RPW",162,0.1,0.3,0.1,0.4,0.656079012345679,0.0425738220244753,7
"228","RPW",162,0.1,0.3,0.1,0.5,0.685061111111111,0.0439053184965546,7
"229","RPW",162,0.1,0.3,0.2,0,0.559693209876543,0.0361047366706288,7
"230","RPW",162,0.1,0.3,0.2,0.1,0.580195061728395,0.0378408088857678,7
"231","RPW",162,0.1,0.3,0.2,0.2,0.603561728395062,0.040164416240038,7
"232","RPW",162,0.1,0.3,0.2,0.3,0.627945679012346,0.0417432552505573,7
"233","RPW",162,0.1,0.3,0.2,0.4,0.654654938271605,0.0433027636005528,7
"234","RPW",162,0.1,0.3,0.2,0.5,0.682822839506173,0.0448183484565908,7
"235","RPW",162,0.1,0.3,0.3,0,0.558335802469136,0.0370354626897664,7
"236","RPW",162,0.1,0.3,0.3,0.1,0.578693827160494,0.0397919126902674,7
"237","RPW",162,0.1,0.3,0.3,0.2,0.601564197530864,0.0414576555132093,7
"238","RPW",162,0.1,0.3,0.3,0.3,0.626138888888889,0.0423959618014788,7
"239","RPW",162,0.1,0.3,0.3,0.4,0.652461111111111,0.0441022590276765,7
"240","RPW",162,0.1,0.3,0.3,0.5,0.681127160493827,0.0455619425778387,7
"241","RPW",162,0.1,0.3,0.4,0,0.555822839506173,0.039318653301172,7
"242","RPW",162,0.1,0.3,0.4,0.1,0.576922222222222,0.0406895746350056,7
"243","RPW",162,0.1,0.3,0.4,0.2,0.598892592592593,0.0430158039083921,7
"244","RPW",162,0.1,0.3,0.4,0.3,0.624006790123457,0.0444152589289045,7
"245","RPW",162,0.1,0.3,0.4,0.4,0.650706790123457,0.0464314683653608,7
"246","RPW",162,0.1,0.3,0.4,0.5,0.679382098765432,0.0470398394882695,7
"247","RPW",162,0.1,0.3,0.5,0,0.553886419753086,0.0406159767516957,7
"248","RPW",162,0.1,0.3,0.5,0.1,0.573688888888889,0.0427069911403334,7
"249","RPW",162,0.1,0.3,0.5,0.2,0.596182716049383,0.0453070981642592,7
"250","RPW",162,0.1,0.3,0.5,0.3,0.620192592592593,0.0463847784424138,7
"251","RPW",162,0.1,0.3,0.5,0.4,0.647344444444445,0.0482116343140773,7
"252","RPW",162,0.1,0.3,0.5,0.5,0.675151851851852,0.0497089377982135,7
"253","RPW",82,0.1,0.4,0,0,0.596518292682927,0.0523880000676486,8
"254","RPW",82,0.1,0.4,0,0.1,0.615434146341463,0.0546020448511161,8
"255","RPW",82,0.1,0.4,0,0.2,0.635668292682927,0.0567412562992379,8
"256","RPW",82,0.1,0.4,0,0.3,0.657806097560976,0.0573120399996398,8
"257","RPW",82,0.1,0.4,0,0.4,0.681368292682927,0.059981513993186,8
"258","RPW",82,0.1,0.4,0,0.5,0.706284146341463,0.0611152515328154,8
"259","RPW",82,0.1,0.4,0.1,0,0.593591463414634,0.0535093199606402,8
"260","RPW",82,0.1,0.4,0.1,0.1,0.612310975609756,0.0552637708797709,8
"261","RPW",82,0.1,0.4,0.1,0.2,0.633937804878049,0.057188239575863,8
"262","RPW",82,0.1,0.4,0.1,0.3,0.654875609756098,0.0591849701409925,8
"263","RPW",82,0.1,0.4,0.1,0.4,0.679664634146341,0.0601440567232697,8
"264","RPW",82,0.1,0.4,0.1,0.5,0.702973170731707,0.0615109011857929,8
"265","RPW",82,0.1,0.4,0.2,0,0.59224756097561,0.0552603470138789,8
"266","RPW",82,0.1,0.4,0.2,0.1,0.611130487804878,0.0570207505364926,8
"267","RPW",82,0.1,0.4,0.2,0.2,0.63219512195122,0.058621268358557,8
"268","RPW",82,0.1,0.4,0.2,0.3,0.653173170731707,0.0609200617801423,8
"269","RPW",82,0.1,0.4,0.2,0.4,0.67654512195122,0.062872820343927,8
"270","RPW",82,0.1,0.4,0.2,0.5,0.700924390243902,0.063491188421791,8
"271","RPW",82,0.1,0.4,0.3,0,0.588715853658537,0.0562650846544147,8
"272","RPW",82,0.1,0.4,0.3,0.1,0.608468292682927,0.0583068849337288,8
"273","RPW",82,0.1,0.4,0.3,0.2,0.628646341463415,0.0602789991134527,8
"274","RPW",82,0.1,0.4,0.3,0.3,0.649741463414634,0.0620294993792791,8
"275","RPW",82,0.1,0.4,0.3,0.4,0.672907317073171,0.0636829459440297,8
"276","RPW",82,0.1,0.4,0.3,0.5,0.696869512195122,0.0655826142468479,8
"277","RPW",82,0.1,0.4,0.4,0,0.585148780487805,0.059513775376951,8
"278","RPW",82,0.1,0.4,0.4,0.1,0.604430487804878,0.0604406403391125,8
"279","RPW",82,0.1,0.4,0.4,0.2,0.624337804878049,0.0627936916574372,8
"280","RPW",82,0.1,0.4,0.4,0.3,0.645209756097561,0.0650977821274885,8
"281","RPW",82,0.1,0.4,0.4,0.4,0.668190243902439,0.0669810743984817,8
"282","RPW",82,0.1,0.4,0.4,0.5,0.692292682926829,0.0678288577825813,8
"283","RPW",82,0.1,0.4,0.5,0,0.580001219512195,0.0612526763259406,8
"284","RPW",82,0.1,0.4,0.5,0.1,0.598598780487805,0.0649626896299427,8
"285","RPW",82,0.1,0.4,0.5,0.2,0.617557317073171,0.0670313673948963,8
"286","RPW",82,0.1,0.4,0.5,0.3,0.638751219512195,0.0681498300498899,8
"287","RPW",82,0.1,0.4,0.5,0.4,0.661436585365854,0.0700583501759681,8
"288","RPW",82,0.1,0.4,0.5,0.5,0.684934146341463,0.0723322124597462,8
"289","RPW",254,0.4,0.6,0,0,0.597124015748032,0.0502945920980627,9
"290","RPW",254,0.4,0.6,0,0.1,0.614038188976378,0.0521694520034124,9
"291","RPW",254,0.4,0.6,0,0.2,0.632088976377953,0.0531641966919404,9
"292","RPW",254,0.4,0.6,0,0.3,0.650414960629921,0.0540998595238869,9
"293","RPW",254,0.4,0.6,0,0.4,0.671398818897638,0.0555192713273181,9
"294","RPW",254,0.4,0.6,0,0.5,0.693261417322835,0.0572210350032532,9
"295","RPW",254,0.4,0.6,0.1,0,0.593558267716535,0.0523890045489169,9
"296","RPW",254,0.4,0.6,0.1,0.1,0.612281496062992,0.0537925083651042,9
"297","RPW",254,0.4,0.6,0.1,0.2,0.630887401574803,0.0556468671349118,9
"298","RPW",254,0.4,0.6,0.1,0.3,0.650446456692913,0.0562947669367784,9
"299","RPW",254,0.4,0.6,0.1,0.4,0.669291732283465,0.0577851160713587,9
"300","RPW",254,0.4,0.6,0.1,0.5,0.691412204724409,0.05941602137459,9
"301","RPW",254,0.4,0.6,0.2,0,0.592691732283465,0.0549098910853788,9
"302","RPW",254,0.4,0.6,0.2,0.1,0.610863385826772,0.0568668846139819,9
"303","RPW",254,0.4,0.6,0.2,0.2,0.628616929133858,0.0579775476932963,9
"304","RPW",254,0.4,0.6,0.2,0.3,0.647848818897638,0.0595479962444094,9
"305","RPW",254,0.4,0.6,0.2,0.4,0.668538188976378,0.0605318441375774,9
"306","RPW",254,0.4,0.6,0.2,0.5,0.688937007874016,0.0629456844386086,9
"307","RPW",254,0.4,0.6,0.3,0,0.591940157480315,0.0574219319616129,9
"308","RPW",254,0.4,0.6,0.3,0.1,0.608588976377953,0.0590038363142524,9
"309","RPW",254,0.4,0.6,0.3,0.2,0.62712874015748,0.0607446760635479,9
"310","RPW",254,0.4,0.6,0.3,0.3,0.64521811023622,0.062386380928975,9
"311","RPW",254,0.4,0.6,0.3,0.4,0.66532125984252,0.0632399812905884,9
"312","RPW",254,0.4,0.6,0.3,0.5,0.687087401574803,0.0658895173773396,9
"313","RPW",254,0.4,0.6,0.4,0,0.589054330708661,0.0608060767957941,9
"314","RPW",254,0.4,0.6,0.4,0.1,0.60581968503937,0.0626714654342595,9
"315","RPW",254,0.4,0.6,0.4,0.2,0.623992125984252,0.0651770399903038,9
"316","RPW",254,0.4,0.6,0.4,0.3,0.64385,0.0663929194476202,9
"317","RPW",254,0.4,0.6,0.4,0.4,0.663345669291339,0.0665259100468309,9
"318","RPW",254,0.4,0.6,0.4,0.5,0.683948818897638,0.0691362020985893,9
"319","RPW",254,0.4,0.6,0.5,0,0.586058661417323,0.0660418642393715,9
"320","RPW",254,0.4,0.6,0.5,0.1,0.602085039370079,0.0685510926412919,9
"321","RPW",254,0.4,0.6,0.5,0.2,0.620920866141732,0.0697249109265796,9
"322","RPW",254,0.4,0.6,0.5,0.3,0.638974015748031,0.0712943050106527,9
"323","RPW",254,0.4,0.6,0.5,0.4,0.658615354330709,0.0729903161449317,9
"324","RPW",254,0.4,0.6,0.5,0.5,0.679777165354331,0.0746007212632926,9
"325","RPW",82,0.6,0.9,0,0,0.714828048780488,0.133024055725382,10
"326","RPW",82,0.6,0.9,0,0.1,0.716713414634146,0.134670607753034,10
"327","RPW",82,0.6,0.9,0,0.2,0.715296341463415,0.133442034009463,10
"328","RPW",82,0.6,0.9,0,0.3,0.713290243902439,0.136007233549692,10
"329","RPW",82,0.6,0.9,0,0.4,0.711751219512195,0.134828320995445,10
"330","RPW",82,0.6,0.9,0,0.5,0.713864634146341,0.135213236105782,10
"331","RPW",82,0.6,0.9,0.1,0,0.710189024390244,0.137879659513196,10
"332","RPW",82,0.6,0.9,0.1,0.1,0.710378048780488,0.138758381214638,10
