"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"141","RandUCB",200,0.7,0.7,0.5,0.2,0.4761065,0.458909471408082,4
"142","RandUCB",200,0.7,0.7,0.5,0.3,0.485701,0.460140567145686,4
"143","RandUCB",200,0.7,0.7,0.5,0.4,0.4863965,0.458440305862338,4
"144","RandUCB",200,0.7,0.7,0.5,0.5,0.496137,0.457552956172037,4
"145","RandUCB",200,0.9,0.9,0,0,0.497992,0.496859396471463,5
"146","RandUCB",200,0.9,0.9,0,0.1,0.4971165,0.496651431279695,5
"147","RandUCB",200,0.9,0.9,0,0.2,0.4973395,0.496574337684736,5
"148","RandUCB",200,0.9,0.9,0,0.3,0.493257,0.496347169834079,5
"149","RandUCB",200,0.9,0.9,0,0.4,0.4906045,0.495969510812223,5
"150","RandUCB",200,0.9,0.9,0,0.5,0.4871385,0.495445618563577,5
"151","RandUCB",200,0.9,0.9,0.1,0,0.497423,0.496962509898508,5
"152","RandUCB",200,0.9,0.9,0.1,0.1,0.4984855,0.496734625648929,5
"153","RandUCB",200,0.9,0.9,0.1,0.2,0.4974935,0.496679583855278,5
"154","RandUCB",200,0.9,0.9,0.1,0.3,0.4931505,0.49636173235523,5
"155","RandUCB",200,0.9,0.9,0.1,0.4,0.4904475,0.495910203501343,5
"156","RandUCB",200,0.9,0.9,0.1,0.5,0.4853355,0.495395591037013,5
"157","RandUCB",200,0.9,0.9,0.2,0,0.497015,0.496738104688441,5
"158","RandUCB",200,0.9,0.9,0.2,0.1,0.4956225,0.496584388195209,5
"159","RandUCB",200,0.9,0.9,0.2,0.2,0.4979185,0.496423950400868,5
"160","RandUCB",200,0.9,0.9,0.2,0.3,0.4950535,0.49616233466879,5
"161","RandUCB",200,0.9,0.9,0.2,0.4,0.493406,0.496088938182922,5
"162","RandUCB",200,0.9,0.9,0.2,0.5,0.492401,0.49578170110293,5
"163","RandUCB",200,0.9,0.9,0.3,0,0.500868,0.496367539882963,5
"164","RandUCB",200,0.9,0.9,0.3,0.1,0.5000605,0.496203482081004,5
"165","RandUCB",200,0.9,0.9,0.3,0.2,0.5009355,0.496170384892966,5
