"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"235","TS",162,0.1,0.3,0.3,0,0.709753086419753,0.0753867103825304,7
"236","TS",162,0.1,0.3,0.3,0.1,0.706345679012346,0.081735048343129,7
"237","TS",162,0.1,0.3,0.3,0.2,0.708216049382716,0.0804324591441434,7
"238","TS",162,0.1,0.3,0.3,0.3,0.697018518518518,0.086537099263773,7
"239","TS",162,0.1,0.3,0.3,0.4,0.696179012345679,0.0876823133463181,7
"240","TS",162,0.1,0.3,0.3,0.5,0.694283950617284,0.0862234177230773,7
"241","TS",162,0.1,0.3,0.4,0,0.698111111111111,0.0788932625264439,7
"242","TS",162,0.1,0.3,0.4,0.1,0.697438271604938,0.0809849484590832,7
"243","TS",162,0.1,0.3,0.4,0.2,0.690641975308642,0.0836008431426635,7
"244","TS",162,0.1,0.3,0.4,0.3,0.692981481481482,0.0821634851186737,7
"245","TS",162,0.1,0.3,0.4,0.4,0.685604938271605,0.0850646125756972,7
"246","TS",162,0.1,0.3,0.4,0.5,0.68379012345679,0.0841348506546292,7
"247","TS",162,0.1,0.3,0.5,0,0.687438271604938,0.079207038155958,7
"248","TS",162,0.1,0.3,0.5,0.1,0.682024691358025,0.0801757891254385,7
"249","TS",162,0.1,0.3,0.5,0.2,0.679265432098765,0.0834562666876499,7
"250","TS",162,0.1,0.3,0.5,0.3,0.672166666666667,0.0802060548751963,7
"251","TS",162,0.1,0.3,0.5,0.4,0.670895061728395,0.0822451346065488,7
"252","TS",162,0.1,0.3,0.5,0.5,0.668302469135802,0.0830640020866308,7
"253","TS",82,0.1,0.4,0,0,0.736048780487805,0.0807268098535544,8
"254","TS",82,0.1,0.4,0,0.1,0.726951219512195,0.0846626929576211,8
"255","TS",82,0.1,0.4,0,0.2,0.724609756097561,0.0841258925867605,8
"256","TS",82,0.1,0.4,0,0.3,0.725536585365854,0.0850767164669956,8
"257","TS",82,0.1,0.4,0,0.4,0.715109756097561,0.0860343593162867,8
"258","TS",82,0.1,0.4,0,0.5,0.712536585365854,0.0890094274830359,8
"259","TS",82,0.1,0.4,0.1,0,0.727158536585366,0.0785287607224844,8
"260","TS",82,0.1,0.4,0.1,0.1,0.723268292682927,0.0816544859851211,8
"261","TS",82,0.1,0.4,0.1,0.2,0.719146341463415,0.0831682368640993,8
"262","TS",82,0.1,0.4,0.1,0.3,0.710646341463415,0.0844677895564508,8
"263","TS",82,0.1,0.4,0.1,0.4,0.700707317073171,0.0884047822827255,8
"264","TS",82,0.1,0.4,0.1,0.5,0.702939024390244,0.0869512673655976,8
"265","TS",82,0.1,0.4,0.2,0,0.706841463414634,0.0836575922025356,8
"266","TS",82,0.1,0.4,0.2,0.1,0.710158536585366,0.0814185690461771,8
"267","TS",82,0.1,0.4,0.2,0.2,0.708109756097561,0.0812044171445651,8
"268","TS",82,0.1,0.4,0.2,0.3,0.70269512195122,0.0822812766628868,8
"269","TS",82,0.1,0.4,0.2,0.4,0.699317073170732,0.0885809406669318,8
"270","TS",82,0.1,0.4,0.2,0.5,0.695085365853659,0.0853710773636921,8
"271","TS",82,0.1,0.4,0.3,0,0.701268292682927,0.0812824852995991,8
"272","TS",82,0.1,0.4,0.3,0.1,0.697390243902439,0.0805053408308279,8
"273","TS",82,0.1,0.4,0.3,0.2,0.699158536585366,0.0827162358660881,8
"274","TS",82,0.1,0.4,0.3,0.3,0.692987804878049,0.0850298176958002,8
"275","TS",82,0.1,0.4,0.3,0.4,0.688743902439024,0.0824729384403518,8
"276","TS",82,0.1,0.4,0.3,0.5,0.687073170731707,0.0911998856595111,8
"277","TS",82,0.1,0.4,0.4,0,0.688060975609756,0.081957138944829,8
"278","TS",82,0.1,0.4,0.4,0.1,0.687682926829268,0.0796188538378641,8
"279","TS",82,0.1,0.4,0.4,0.2,0.68369512195122,0.0833237583664809,8
"280","TS",82,0.1,0.4,0.4,0.3,0.678048780487805,0.0818683043336773,8
"281","TS",82,0.1,0.4,0.4,0.4,0.678280487804878,0.0850240959017821,8
"282","TS",82,0.1,0.4,0.4,0.5,0.674646341463415,0.0844373713211423,8
"283","TS",82,0.1,0.4,0.5,0,0.67159756097561,0.0804077876758348,8
"284","TS",82,0.1,0.4,0.5,0.1,0.67319512195122,0.0779496818013301,8
"285","TS",82,0.1,0.4,0.5,0.2,0.667475609756098,0.0801442222266872,8
"286","TS",82,0.1,0.4,0.5,0.3,0.667109756097561,0.0808258953526987,8
"287","TS",82,0.1,0.4,0.5,0.4,0.661512195121951,0.083070951577338,8
"288","TS",82,0.1,0.4,0.5,0.5,0.6635,0.0840923296961556,8
"289","TS",254,0.4,0.6,0,0,0.759358267716535,0.0965795177058343,9
"290","TS",254,0.4,0.6,0,0.1,0.750488188976378,0.092707726575634,9
"291","TS",254,0.4,0.6,0,0.2,0.746169291338583,0.0926366255366446,9
"292","TS",254,0.4,0.6,0,0.3,0.741200787401575,0.0990444820367149,9
"293","TS",254,0.4,0.6,0,0.4,0.728102362204724,0.0956682084635122,9
"294","TS",254,0.4,0.6,0,0.5,0.720283464566929,0.10105268594255,9
"295","TS",254,0.4,0.6,0.1,0,0.747956692913386,0.0923008199731268,9
"296","TS",254,0.4,0.6,0.1,0.1,0.741011811023622,0.0938059046635453,9
"297","TS",254,0.4,0.6,0.1,0.2,0.73948031496063,0.0928999736095013,9
"298","TS",254,0.4,0.6,0.1,0.3,0.73640157480315,0.0954324092916972,9
"299","TS",254,0.4,0.6,0.1,0.4,0.719653543307087,0.100212793979612,9
"300","TS",254,0.4,0.6,0.1,0.5,0.713748031496063,0.100267587405677,9
"301","TS",254,0.4,0.6,0.2,0,0.744740157480315,0.0940816515276266,9
"302","TS",254,0.4,0.6,0.2,0.1,0.738267716535433,0.0947482293420987,9
"303","TS",254,0.4,0.6,0.2,0.2,0.732759842519685,0.0975412418822268,9
"304","TS",254,0.4,0.6,0.2,0.3,0.723090551181102,0.0962056757010214,9
"305","TS",254,0.4,0.6,0.2,0.4,0.71946062992126,0.101774906374875,9
